id,experiment_id,sample_id,met_id,data_raw,data_corrected,data_units,data_reference,used_,comment_
4477,ALEsKOs01,140811_4_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,succ,7966.854,7966.854,Area,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
4478,ALEsKOs01,140811_4_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,succ,8126.56885,8126.56885,Area,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
4479,ALEsKOs01,140811_5_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,succ,7310.79932,7310.79932,Area,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
4480,ALEsKOs01,140811_5_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,succ,7227.62988,7227.62988,Area,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
4481,ALEsKOs01,140811_5_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,succ,7074.12842,7074.12842,Area,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
4482,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,succ,6664.37744,6664.37744,Area,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
4483,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,succ,6802.12354,6802.12354,Area,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
4484,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,succ,6544.89941,6544.89941,Area,HPLC,FALSE,"Appears to initally produce succinate at lower biomass values, then slightly consume or stop producing at higher biomass values"
4485,ALEsKOs01,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,succ,1147.96362,1147.96362,Area,HPLC,TRUE,
4486,ALEsKOs01,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,succ,1282.96985,1282.96985,Area,HPLC,TRUE,
4487,ALEsKOs01,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,succ,2114.04419,2114.04419,Area,HPLC,FALSE,
4488,ALEsKOs01,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,succ,2012.81555,2012.81555,Area,HPLC,TRUE,
4489,ALEsKOs01,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,succ,2735.25439,2735.25439,Area,HPLC,TRUE,
4490,ALEsKOs01,140811_2_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,lac-L,1291.70325,1291.70325,Area,HPLC,TRUE,
4491,ALEsKOs01,140811_2_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,lac-L,1400.15552,1400.15552,Area,HPLC,TRUE,
4492,ALEsKOs01,140811_2_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,lac-L,1386.80981,1386.80981,Area,HPLC,TRUE,
4493,ALEsKOs01,140811_3_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,lac-L,5498.08545,5498.08545,Area,HPLC,TRUE,
4494,ALEsKOs01,140811_3_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,lac-L,3058.50708,3058.50708,Area,HPLC,FALSE,
4495,ALEsKOs01,140811_3_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,lac-L,5640.3916,5640.3916,Area,HPLC,TRUE,
4496,ALEsKOs01,140811_4_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,lac-L,17318.37305,17318.37305,Area,HPLC,TRUE,
4497,ALEsKOs01,140811_4_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,lac-L,17855.07813,17855.07813,Area,HPLC,TRUE,
4498,ALEsKOs01,140811_4_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,lac-L,18101.11328,18101.11328,Area,HPLC,TRUE,
4499,ALEsKOs01,140811_5_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,lac-L,27329.92188,27329.92188,Area,HPLC,TRUE,
4500,ALEsKOs01,140811_5_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,lac-L,26249.03906,26249.03906,Area,HPLC,TRUE,
4501,ALEsKOs01,140811_5_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,lac-L,26605.09375,26605.09375,Area,HPLC,TRUE,
4502,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,lac-L,42444.33203,42444.33203,Area,HPLC,TRUE,
4503,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,lac-L,42348.36328,42348.36328,Area,HPLC,TRUE,
4504,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,lac-L,41719.83594,41719.83594,Area,HPLC,TRUE,
4505,ALEsKOs01,140811_4_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,glyc,1067.74316,1067.74316,Area,HPLC,FALSE,
4506,ALEsKOs01,140811_4_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,glyc,1267.97742,1267.97742,Area,HPLC,FALSE,
4507,ALEsKOs01,140811_5_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,glyc,1179.85596,1179.85596,Area,HPLC,FALSE,
4508,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,glyc,1427.09558,1427.09558,Area,HPLC,FALSE,
4509,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,glyc,1793.98206,1793.98206,Area,HPLC,FALSE,
4510,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,glyc,1680.22351,1680.22351,Area,HPLC,FALSE,
4511,ALEsKOs01,140811_2_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,ac,1716.95044,1716.95044,Area,HPLC,TRUE,
4512,ALEsKOs01,140811_2_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,ac,1851.33435,1851.33435,Area,HPLC,TRUE,
4513,ALEsKOs01,140811_2_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,ac,1701.27502,1701.27502,Area,HPLC,TRUE,
4514,ALEsKOs01,140811_3_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,ac,4158.69336,4158.69336,Area,HPLC,TRUE,
4515,ALEsKOs01,140811_3_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,ac,2434.64575,2434.64575,Area,HPLC,FALSE,
4516,ALEsKOs01,140811_3_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,ac,4233.86816,4233.86816,Area,HPLC,TRUE,
4517,ALEsKOs01,140811_4_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,ac,8040.58838,8040.58838,Area,HPLC,TRUE,
4518,ALEsKOs01,140811_4_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,ac,8200.87891,8200.87891,Area,HPLC,TRUE,
4519,ALEsKOs01,140811_4_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,ac,8353.97363,8353.97363,Area,HPLC,TRUE,
4520,ALEsKOs01,140811_5_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,ac,10104.18652,10104.18652,Area,HPLC,TRUE,
4521,ALEsKOs01,140811_5_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,ac,10335.33984,10335.33984,Area,HPLC,TRUE,
4522,ALEsKOs01,140811_5_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,ac,9883.25391,9883.25391,Area,HPLC,TRUE,
4523,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,ac,11935.06543,11935.06543,Area,HPLC,TRUE,
4524,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,ac,12591.4248,12591.4248,Area,HPLC,TRUE,
4525,ALEsKOs01,140811_6_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,ac,12159.12793,12159.12793,Area,HPLC,TRUE,
4526,ALEsKOs01,140812_2_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-1,ac,2897.58203,2897.58203,Area,HPLC,TRUE,
4527,ALEsKOs01,140812_2_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-2,ac,3088.1626,3088.1626,Area,HPLC,TRUE,
4528,ALEsKOs01,140812_2_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-3,ac,2891.56714,2891.56714,Area,HPLC,TRUE,
4529,ALEsKOs01,140812_3_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-1,ac,6428.36914,6428.36914,Area,HPLC,TRUE,
4530,ALEsKOs01,140812_3_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-2,ac,6613.09717,6613.09717,Area,HPLC,TRUE,
4531,ALEsKOs01,140812_3_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-3,ac,6735.74268,6735.74268,Area,HPLC,TRUE,
4532,ALEsKOs01,140812_4_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-1,ac,16167.33105,16167.33105,Area,HPLC,TRUE,
4533,ALEsKOs01,140812_4_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-2,ac,16269.52539,16269.52539,Area,HPLC,TRUE,
4534,ALEsKOs01,140812_4_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-3,ac,16163.27051,16163.27051,Area,HPLC,TRUE,
4535,ALEsKOs01,140812_5_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-1,ac,24788.07227,24788.07227,Area,HPLC,TRUE,
4536,ALEsKOs01,140812_5_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-2,ac,25081.66406,25081.66406,Area,HPLC,TRUE,
4537,ALEsKOs01,140812_5_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-3,ac,24343.38477,24343.38477,Area,HPLC,TRUE,
4538,ALEsKOs01,140812_6_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-1,ac,30625.77344,30625.77344,Area,HPLC,TRUE,
4539,ALEsKOs01,140812_6_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-2,ac,30990.05273,30990.05273,Area,HPLC,TRUE,
4540,ALEsKOs01,140812_6_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-3,ac,29355.84961,29355.84961,Area,HPLC,TRUE,
4541,ALEsKOs01,140812_2_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-1,ac,2660.70557,2660.70557,Area,HPLC,TRUE,
4542,ALEsKOs01,140812_2_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,ac,2787.375,2787.375,Area,HPLC,TRUE,
4543,ALEsKOs01,140812_2_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,ac,2517.30322,2517.30322,Area,HPLC,TRUE,
4544,ALEsKOs01,140812_3_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-1,ac,7443.66895,7443.66895,Area,HPLC,TRUE,
4545,ALEsKOs01,140812_3_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,ac,5726.02148,5726.02148,Area,HPLC,TRUE,
4546,ALEsKOs01,140812_3_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,ac,7919.54297,7919.54297,Area,HPLC,TRUE,
4547,ALEsKOs01,140812_4_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-1,ac,15383.45215,15383.45215,Area,HPLC,TRUE,
4548,ALEsKOs01,140812_4_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,ac,10005.5459,10005.5459,Area,HPLC,TRUE,
4549,ALEsKOs01,140812_4_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,ac,15999.82813,15999.82813,Area,HPLC,TRUE,
4550,ALEsKOs01,140812_5_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-1,ac,21323.20508,21323.20508,Area,HPLC,TRUE,
4551,ALEsKOs01,140812_5_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,ac,21037.5293,21037.5293,Area,HPLC,TRUE,
4552,ALEsKOs01,140812_5_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,ac,22064.20508,22064.20508,Area,HPLC,TRUE,
4553,ALEsKOs01,140812_6_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-1,ac,30603.66016,30603.66016,Area,HPLC,TRUE,
4554,ALEsKOs01,140812_6_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,ac,29465.36328,29465.36328,Area,HPLC,TRUE,
4555,ALEsKOs01,140812_6_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,ac,31431.17773,31431.17773,Area,HPLC,TRUE,
4556,ALEsKOs01,140814_2_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,ac,4829.73486,4829.73486,Area,HPLC,TRUE,
4557,ALEsKOs01,140813_2_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,ac,2964.4519,2964.4519,Area,HPLC,TRUE,
4558,ALEsKOs01,140813_2_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,ac,2905.05029,2905.05029,Area,HPLC,TRUE,
4559,ALEsKOs01,140814_3_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,ac,9376.51758,9376.51758,Area,HPLC,TRUE,
4560,ALEsKOs01,140813_3_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,ac,5976.78369,5976.78369,Area,HPLC,TRUE,
4561,ALEsKOs01,140813_3_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,ac,6228.31787,6228.31787,Area,HPLC,TRUE,
4562,ALEsKOs01,140814_4_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,ac,15712.12695,15712.12695,Area,HPLC,TRUE,
4563,ALEsKOs01,140813_4_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,ac,14049.7627,14049.7627,Area,HPLC,TRUE,
4564,ALEsKOs01,140813_4_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,ac,14263.72266,14263.72266,Area,HPLC,TRUE,
4565,ALEsKOs01,140814_5_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,ac,23670.29688,23670.29688,Area,HPLC,TRUE,
4566,ALEsKOs01,140813_5_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,ac,21869.09961,21869.09961,Area,HPLC,TRUE,
4567,ALEsKOs01,140813_5_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,ac,22147.76953,22147.76953,Area,HPLC,TRUE,
4568,ALEsKOs01,140814_6_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,ac,33364.54297,33364.54297,Area,HPLC,FALSE,
4569,ALEsKOs01,140813_6_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,ac,33770.30469,33770.30469,Area,HPLC,TRUE,
4570,ALEsKOs01,140813_6_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,ac,33621.99219,33621.99219,Area,HPLC,TRUE,
4571,ALEsKOs01,140813_2_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,ac,3077.8186,3077.8186,Area,HPLC,TRUE,
4572,ALEsKOs01,140813_2_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,ac,2982.48071,2982.48071,Area,HPLC,TRUE,
4573,ALEsKOs01,140813_2_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,ac,2821.26367,2821.26367,Area,HPLC,TRUE,
4574,ALEsKOs01,140813_3_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,ac,8470.50293,8470.50293,Area,HPLC,TRUE,
4575,ALEsKOs01,140813_3_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,ac,8261.41992,8261.41992,Area,HPLC,TRUE,
4576,ALEsKOs01,140813_3_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,ac,8663.47559,8663.47559,Area,HPLC,TRUE,
4577,ALEsKOs01,140813_4_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,ac,19312.54102,19312.54102,Area,HPLC,TRUE,
4578,ALEsKOs01,140813_4_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,ac,19280.71289,19280.71289,Area,HPLC,TRUE,
4579,ALEsKOs01,140813_4_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,ac,19424.86523,19424.86523,Area,HPLC,TRUE,
4580,ALEsKOs01,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,ac,29721.99609,29721.99609,Area,HPLC,TRUE,
4581,ALEsKOs01,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,ac,28612.25977,28612.25977,Area,HPLC,TRUE,
4582,ALEsKOs01,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,ac,29646.30078,29646.30078,Area,HPLC,TRUE,
4583,ALEsKOs01,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,ac,41968.01953,41968.01953,Area,HPLC,FALSE,
4584,ALEsKOs01,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,ac,41534.18359,41534.18359,Area,HPLC,FALSE,
4585,ALEsKOs01,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,ac,41998.49609,41998.49609,Area,HPLC,FALSE,
4586,ALEsKOs01,140814_1_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,glc-D,790089.6875,790089.6875,Area,HPLC,TRUE,
4587,ALEsKOs01,140814_1_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,glc-D,788580.9375,788580.9375,Area,HPLC,TRUE,
4588,ALEsKOs01,140814_1_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,glc-D,791044.4375,791044.4375,Area,HPLC,TRUE,
4589,ALEsKOs01,140814_2_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,glc-D,771860,771860,Area,HPLC,TRUE,
4590,ALEsKOs01,140814_2_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,glc-D,768833.9375,768833.9375,Area,HPLC,TRUE,
4591,ALEsKOs01,140814_2_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,glc-D,775781.1875,775781.1875,Area,HPLC,TRUE,
4592,ALEsKOs01,140814_3_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,glc-D,743266.5,743266.5,Area,HPLC,TRUE,
4593,ALEsKOs01,140814_3_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,glc-D,741552.625,741552.625,Area,HPLC,TRUE,
4594,ALEsKOs01,140814_3_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,glc-D,742620.5,742620.5,Area,HPLC,TRUE,
4595,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,glc-D,682939.25,682939.25,Area,HPLC,TRUE,
4596,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,glc-D,676712.9375,676712.9375,Area,HPLC,TRUE,
4597,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,glc-D,681760.6875,681760.6875,Area,HPLC,TRUE,
4598,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,glc-D,621492.625,621492.625,Area,HPLC,TRUE,
4599,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,glc-D,610970.25,610970.25,Area,HPLC,TRUE,
4600,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,glc-D,618867.8125,618867.8125,Area,HPLC,TRUE,
4601,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,glc-D,529831.25,529831.25,Area,HPLC,FALSE,
4602,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,glc-D,512764.25,512764.25,Area,HPLC,FALSE,
4603,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,glc-D,520682.0938,520682.0938,Area,HPLC,FALSE,
4604,ALEsKOs01,140814_1_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,glc-D,790790.75,790790.75,Area,HPLC,TRUE,
4605,ALEsKOs01,140814_1_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,glc-D,790085.9375,790085.9375,Area,HPLC,TRUE,
4606,ALEsKOs01,140814_1_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,glc-D,794111.75,794111.75,Area,HPLC,TRUE,
4607,ALEsKOs01,140814_2_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,glc-D,773853.0625,773853.0625,Area,HPLC,TRUE,
4608,ALEsKOs01,140814_2_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,glc-D,771923.25,771923.25,Area,HPLC,TRUE,
4609,ALEsKOs01,140814_2_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,glc-D,775485.375,775485.375,Area,HPLC,TRUE,
4610,ALEsKOs01,140814_3_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,glc-D,730866.4375,730866.4375,Area,HPLC,TRUE,
4611,ALEsKOs01,140814_3_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,glc-D,730071.25,730071.25,Area,HPLC,TRUE,
4612,ALEsKOs01,140814_3_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,glc-D,736318.8125,736318.8125,Area,HPLC,TRUE,
4613,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,glc-D,675811.375,675811.375,Area,HPLC,TRUE,
4614,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,glc-D,673120.5625,673120.5625,Area,HPLC,TRUE,
4615,ALEsKOs01,140814_4_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,glc-D,690117.25,690117.25,Area,HPLC,TRUE,
4616,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,glc-D,625023.8125,625023.8125,Area,HPLC,TRUE,
4617,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,glc-D,623026.9375,623026.9375,Area,HPLC,TRUE,
4618,ALEsKOs01,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,glc-D,636361.8125,636361.8125,Area,HPLC,TRUE,
4619,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,glc-D,552286.0625,552286.0625,Area,HPLC,FALSE,
4620,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,glc-D,548254.1875,548254.1875,Area,HPLC,FALSE,
4621,ALEsKOs01,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,glc-D,562183.5,562183.5,Area,HPLC,FALSE,
4622,ALEsKOs01,140815_1_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,glc-D,788526.1875,788526.1875,Area,HPLC,TRUE,
4623,ALEsKOs01,140815_1_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,glc-D,789204.5625,789204.5625,Area,HPLC,TRUE,
4624,ALEsKOs01,140815_1_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,glc-D,791712.9375,791712.9375,Area,HPLC,TRUE,
4625,ALEsKOs01,140815_2_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,glc-D,765383.625,765383.625,Area,HPLC,TRUE,
4626,ALEsKOs01,140815_2_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,glc-D,767917.375,767917.375,Area,HPLC,TRUE,
4627,ALEsKOs01,140815_2_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,glc-D,762217.375,762217.375,Area,HPLC,TRUE,
4628,ALEsKOs01,140815_3_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,glc-D,735396.0625,735396.0625,Area,HPLC,TRUE,
4629,ALEsKOs01,140815_3_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,glc-D,733925.4375,733925.4375,Area,HPLC,TRUE,
4630,ALEsKOs01,140815_3_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,glc-D,734009,734009,Area,HPLC,TRUE,
4631,ALEsKOs01,140815_4_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,glc-D,660730.75,660730.75,Area,HPLC,TRUE,
4632,ALEsKOs01,140815_4_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,glc-D,656223.625,656223.625,Area,HPLC,TRUE,
4633,ALEsKOs01,140815_4_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,glc-D,657615.9375,657615.9375,Area,HPLC,TRUE,
4634,ALEsKOs01,140815_5_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,glc-D,599217.5,599217.5,Area,HPLC,TRUE,
4635,ALEsKOs01,140815_5_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,glc-D,595620.9375,595620.9375,Area,HPLC,TRUE,
4636,ALEsKOs01,140815_5_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,glc-D,597954.3125,597954.3125,Area,HPLC,TRUE,
4637,ALEsKOs01,140815_6_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,glc-D,550584.6875,550584.6875,Area,HPLC,TRUE,
4638,ALEsKOs01,140815_6_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,glc-D,543989.9375,543989.9375,Area,HPLC,TRUE,
4639,ALEsKOs01,140815_6_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,glc-D,547708.5,547708.5,Area,HPLC,TRUE,
4640,ALEsKOs01,140815_1_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,glc-D,789527.6875,789527.6875,Area,HPLC,TRUE,
4641,ALEsKOs01,140815_1_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,glc-D,789527.125,789527.125,Area,HPLC,TRUE,
4642,ALEsKOs01,140815_1_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,glc-D,791737.5625,791737.5625,Area,HPLC,TRUE,
4643,ALEsKOs01,140815_2_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,glc-D,775752.8125,775752.8125,Area,HPLC,TRUE,
4644,ALEsKOs01,140815_2_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,glc-D,776341.8125,776341.8125,Area,HPLC,TRUE,
4645,ALEsKOs01,140815_2_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,glc-D,780372.3125,780372.3125,Area,HPLC,TRUE,
4646,ALEsKOs01,140815_3_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,glc-D,753860.5,753860.5,Area,HPLC,TRUE,
4647,ALEsKOs01,140815_3_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,glc-D,752551.1875,752551.1875,Area,HPLC,TRUE,
4648,ALEsKOs01,140815_3_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,glc-D,756398.625,756398.625,Area,HPLC,TRUE,
4649,ALEsKOs01,140815_4_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,glc-D,704578.1875,704578.1875,Area,HPLC,TRUE,
